date,1. open,2. high,3. low,4. close,5. volume,TickerName
2023-09-01,0.4000,0.4500,0.3900,0.4201,179570,MGAM
2023-08-31,0.4651,0.4689,0.4213,0.4403,50834,MGAM
2023-08-30,0.4515,0.4688,0.4426,0.4430,24300,MGAM
2023-08-29,0.4700,0.4700,0.4330,0.4655,110711,MGAM
2023-08-28,0.4451,0.4919,0.4340,0.4700,179312,MGAM
2023-08-25,0.4560,0.4900,0.4451,0.4758,108281,MGAM
2023-08-24,0.4574,0.4950,0.4499,0.4700,76462,MGAM
2023-08-23,0.4900,0.4950,0.4400,0.4600,139590,MGAM
2023-08-22,0.5001,0.5190,0.4605,0.5100,223181,MGAM
2023-08-21,0.4500,0.5100,0.4200,0.5098,348812,MGAM
2023-08-18,0.4400,0.4536,0.4100,0.4343,170877,MGAM
2023-08-17,0.5214,0.5214,0.4290,0.4685,620863,MGAM
2023-08-16,0.5315,0.5799,0.5100,0.5338,195970,MGAM
2023-08-15,0.5400,0.5600,0.5200,0.5301,52598,MGAM
2023-08-14,0.5460,0.5700,0.5400,0.5600,104775,MGAM
2023-08-11,0.5800,0.5800,0.5473,0.5760,89926,MGAM
2023-08-10,0.5888,0.5888,0.5520,0.5695,131471,MGAM
2023-08-09,0.6290,0.6290,0.5710,0.6000,199602,MGAM
2023-08-08,0.5675,0.7178,0.5305,0.6140,1076299,MGAM
2023-08-07,0.5722,0.6100,0.5600,0.5775,223607,MGAM
2023-08-04,0.6940,0.6999,0.5900,0.5914,530200,MGAM
2023-08-03,0.6090,0.7500,0.6090,0.7149,1791797,MGAM
2023-08-02,0.6800,0.7900,0.6300,0.6500,2088086,MGAM
2023-08-01,0.6329,0.9900,0.5740,0.8400,27267760,MGAM
2023-07-31,0.5041,0.5300,0.4931,0.5259,4808400,MGAM
2023-07-28,0.5100,0.5499,0.5000,0.5056,88840,MGAM
2023-07-27,0.5400,0.5514,0.5050,0.5050,59740,MGAM
2023-07-26,0.5100,0.5300,0.5100,0.5300,70136,MGAM
2023-07-25,0.5050,0.5340,0.4852,0.5216,97137,MGAM
2023-07-24,0.4910,0.5100,0.4910,0.4911,26498,MGAM
2023-07-21,0.5087,0.5100,0.4903,0.5100,18880,MGAM
2023-07-20,0.5036,0.5100,0.4800,0.5100,42140,MGAM
2023-07-19,0.5000,0.5100,0.4801,0.5100,59669,MGAM
2023-07-18,0.5200,0.5200,0.4890,0.4975,68999,MGAM
2023-07-17,0.5269,0.5331,0.5000,0.5055,24882,MGAM
2023-07-14,0.5380,0.5380,0.5100,0.5350,40160,MGAM
2023-07-13,0.5341,0.5599,0.5180,0.5400,33064,MGAM
2023-07-12,0.5290,0.5599,0.5100,0.5450,115150,MGAM
2023-07-11,0.5130,0.7000,0.4953,0.5600,588105,MGAM
2023-07-10,0.5000,0.5140,0.4603,0.5130,23533,MGAM
2023-07-07,0.4850,0.5100,0.4719,0.4948,40589,MGAM
2023-07-06,0.4834,0.5140,0.4710,0.5000,109962,MGAM
2023-07-05,0.4835,0.5020,0.4611,0.4900,38551,MGAM
2023-07-03,0.4900,0.5000,0.4756,0.4998,37466,MGAM
2023-06-30,0.4850,0.5000,0.4600,0.4932,86410,MGAM
2023-06-29,0.4999,0.5149,0.4800,0.5020,45239,MGAM
2023-06-28,0.4849,0.5000,0.4688,0.4901,31934,MGAM
2023-06-27,0.4785,0.5000,0.4612,0.4615,38583,MGAM
2023-06-26,0.4950,0.5099,0.4500,0.4611,153699,MGAM
2023-06-23,0.5213,0.5600,0.4995,0.4995,115888,MGAM
2023-06-22,0.5400,0.5600,0.5254,0.5350,48882,MGAM
2023-06-21,0.5470,0.5600,0.5300,0.5588,52721,MGAM
2023-06-20,0.5944,0.6402,0.5300,0.5600,526831,MGAM
2023-06-16,0.5400,0.6800,0.5220,0.6551,754582,MGAM
2023-06-15,0.5300,0.5494,0.5151,0.5247,71071,MGAM
2023-06-14,0.5500,0.5678,0.5101,0.5280,177576,MGAM
2023-06-13,0.5500,0.5648,0.5321,0.5370,53231,MGAM
2023-06-12,0.5292,0.5646,0.5220,0.5480,43248,MGAM
2023-06-09,0.5490,0.5700,0.5400,0.5400,37993,MGAM
2023-06-08,0.5556,0.5675,0.5200,0.5490,79256,MGAM
2023-06-07,0.5600,0.5900,0.5460,0.5505,136308,MGAM
2023-06-06,0.5402,0.5700,0.5400,0.5700,63488,MGAM
2023-06-05,0.5400,0.5590,0.5400,0.5549,58889,MGAM
2023-06-02,0.5212,0.5497,0.5200,0.5376,60699,MGAM
2023-06-01,0.5292,0.5500,0.5200,0.5307,63350,MGAM
2023-05-31,0.5300,0.5600,0.5222,0.5400,70263,MGAM
2023-05-30,0.5500,0.5600,0.5200,0.5599,60133,MGAM
2023-05-26,0.5500,0.5543,0.5325,0.5486,86884,MGAM
2023-05-25,0.5310,0.7210,0.5190,0.5684,1268326,MGAM
2023-05-24,0.5400,0.5894,0.5333,0.5501,32879,MGAM
2023-05-23,0.5300,0.5699,0.5300,0.5548,52611,MGAM
2023-05-22,0.5400,0.5600,0.5300,0.5499,117552,MGAM
2023-05-19,0.5500,0.5727,0.5300,0.5599,87114,MGAM
2023-05-18,0.5400,0.5599,0.5200,0.5301,35263,MGAM
2023-05-17,0.5289,0.5600,0.5160,0.5599,74241,MGAM
2023-05-16,0.5200,0.5600,0.5150,0.5401,84596,MGAM
2023-05-15,0.6100,0.6100,0.5310,0.5425,64401,MGAM
2023-05-12,0.5799,0.5799,0.5201,0.5302,121859,MGAM
2023-05-11,0.5930,0.6208,0.5612,0.5725,159149,MGAM
2023-05-10,0.6000,0.6300,0.5900,0.5925,84428,MGAM
2023-05-09,0.6050,0.6500,0.6050,0.6250,27985,MGAM
2023-05-08,0.6350,0.6560,0.6080,0.6081,73774,MGAM
2023-05-05,0.6300,0.6667,0.6130,0.6350,59722,MGAM
2023-05-04,0.6655,0.6700,0.5800,0.6300,170546,MGAM
2023-05-03,0.6600,0.6799,0.6300,0.6395,74985,MGAM
2023-05-02,0.7200,0.7384,0.6300,0.6601,313660,MGAM
2023-05-01,0.6400,0.6944,0.6350,0.6800,114709,MGAM
2023-04-28,0.6600,0.6800,0.6120,0.6251,198621,MGAM
2023-04-27,0.6700,0.6800,0.6500,0.6513,271272,MGAM
2023-04-26,0.6600,0.6900,0.6401,0.6573,148563,MGAM
2023-04-25,0.7000,0.7150,0.6580,0.6611,156163,MGAM
2023-04-24,0.7400,0.7400,0.6832,0.7150,59989,MGAM
2023-04-21,0.7300,0.7500,0.6951,0.7290,81933,MGAM
2023-04-20,0.7500,0.7700,0.7120,0.7211,147858,MGAM
2023-04-19,0.8100,0.8100,0.7500,0.7600,152993,MGAM
2023-04-18,0.7500,0.8500,0.7250,0.8000,1296644,MGAM
2023-04-17,0.7500,0.7650,0.7300,0.7600,74462,MGAM
2023-04-14,0.7196,0.8200,0.7000,0.7673,594502,MGAM
2023-04-13,0.7000,0.7100,0.6800,0.7088,208048,MGAM
2023-04-12,0.7100,0.7101,0.6800,0.6899,121631,MGAM
2023-04-11,0.7055,0.7250,0.6900,0.7050,112917,MGAM
2023-04-10,0.7500,0.7500,0.6801,0.7200,144559,MGAM
2023-04-06,0.7050,0.8600,0.6607,0.7750,780809,MGAM
2023-04-05,0.7400,0.7400,0.6811,0.7000,97126,MGAM
2023-04-04,0.7100,0.7400,0.7100,0.7400,83401,MGAM
2023-04-03,0.7192,0.7500,0.7000,0.7027,197595,MGAM
2023-03-31,0.6834,0.7000,0.6591,0.6850,45500,MGAM
2023-03-30,0.7300,0.7300,0.6800,0.6830,156497,MGAM
2023-03-29,0.6495,0.7200,0.6300,0.7200,491050,MGAM
2023-03-28,0.6995,0.6999,0.6376,0.6488,274047,MGAM
2023-03-27,0.7400,0.7499,0.6625,0.6880,439824,MGAM
2023-03-24,0.7099,0.7100,0.6850,0.6999,129901,MGAM
2023-03-23,0.7400,0.7750,0.6813,0.6909,188685,MGAM
2023-03-22,0.7448,0.7900,0.7201,0.7336,145255,MGAM
2023-03-21,0.7500,0.7650,0.7150,0.7600,113971,MGAM
2023-03-20,0.7900,0.7900,0.6822,0.7465,195850,MGAM
2023-03-17,0.7580,0.7899,0.7200,0.7899,175712,MGAM
2023-03-16,0.7600,0.7795,0.7160,0.7500,131553,MGAM
2023-03-15,0.7700,0.8393,0.7221,0.7700,371566,MGAM
2023-03-14,0.6800,0.9400,0.6580,0.8355,1584121,MGAM
2023-03-13,0.6310,0.6850,0.6310,0.6705,226825,MGAM
2023-03-10,0.7000,0.7449,0.6301,0.6490,579591,MGAM
2023-03-09,0.7250,0.8000,0.6912,0.6912,510379,MGAM
2023-03-08,0.7000,0.7395,0.6801,0.7150,441557,MGAM
2023-03-07,0.7500,0.7795,0.6700,0.7000,523406,MGAM
2023-03-06,0.7700,0.8299,0.7500,0.7500,1348852,MGAM
2023-03-03,0.7980,0.8240,0.7711,0.7842,454928,MGAM
2023-03-02,0.7800,0.9710,0.7700,0.7800,1541100,MGAM
2023-03-01,0.8372,0.8662,0.7950,0.8080,302421,MGAM
2023-02-28,0.8800,0.9100,0.8405,0.8405,229545,MGAM
2023-02-27,0.8400,0.8999,0.8300,0.8731,527928,MGAM
2023-02-24,0.9900,1.0900,0.8200,0.8600,1547903,MGAM
2023-02-23,0.9700,1.1300,0.9700,1.0200,782059,MGAM
2023-02-22,1.0200,1.1500,0.9900,0.9951,929104,MGAM
2023-02-21,1.1000,1.1800,1.0100,1.0300,596795,MGAM
2023-02-17,1.3000,1.3974,1.1000,1.1500,859459,MGAM
2023-02-16,1.4000,1.5399,1.2500,1.3400,524731,MGAM
2023-02-15,1.5500,1.7400,1.4100,1.4600,507442,MGAM
2023-02-14,1.6800,1.7299,1.5000,1.5300,449521,MGAM
2023-02-13,1.7600,1.9200,1.6700,1.7400,775657,MGAM
2023-02-10,1.9500,2.0400,1.7200,1.7700,1515411,MGAM
2023-02-09,2.5400,2.6528,2.0000,2.0300,609901,MGAM
2023-02-08,2.3300,2.7500,2.2700,2.5800,2174459,MGAM
2023-02-07,2.7400,2.7499,2.3100,2.3900,1037902,MGAM
2023-02-06,3.1000,3.1297,2.7900,2.9000,762835,MGAM
2023-02-03,3.0800,3.8100,2.9100,3.0000,5226254,MGAM
2023-02-02,2.9100,3.9700,2.5300,3.4800,8883135,MGAM
2023-02-01,3.5400,4.6800,3.0601,3.7400,71050883,MGAM
2023-01-31,0.9880,2.8600,0.9510,2.5800,68705724,MGAM
2023-01-30,1.0100,1.0800,0.9400,0.9850,98534,MGAM
2023-01-27,0.9800,1.0100,0.9501,0.9620,79821,MGAM
2023-01-26,1.0000,1.0519,0.9600,1.0100,121627,MGAM
2023-01-25,1.0100,1.0300,0.9600,1.0100,163029,MGAM
2023-01-24,0.9951,1.0000,0.9400,0.9900,132160,MGAM
2023-01-23,1.0300,1.0300,0.9200,0.9793,196149,MGAM
2023-01-20,1.0800,1.1100,1.0000,1.0300,205621,MGAM
2023-01-19,1.1200,1.1499,1.0800,1.1042,138051,MGAM
2023-01-18,1.1200,1.1600,1.0800,1.1400,143223,MGAM
2023-01-17,1.2200,1.2600,1.0800,1.1099,170454,MGAM
2023-01-13,1.3900,1.3900,1.2200,1.2600,460933,MGAM
2023-01-12,1.2200,1.2450,1.0800,1.0900,423399,MGAM
2023-01-11,1.3600,1.3860,1.2600,1.2800,371890,MGAM
2023-01-10,1.2500,1.4900,1.2180,1.4100,903621,MGAM
2023-01-09,1.0800,1.4200,1.0800,1.1900,1494623,MGAM
2023-01-06,1.6100,1.6800,1.0300,1.2200,10544467,MGAM
2023-01-05,0.9000,1.1181,0.8700,1.0850,591815,MGAM
2023-01-04,0.9200,0.9873,0.8800,0.8940,121796,MGAM
2023-01-03,0.8598,1.0700,0.7900,0.9398,591717,MGAM
2022-12-30,0.9310,0.9500,0.8051,0.8248,128036,MGAM
2022-12-29,0.8985,0.9899,0.8513,0.8867,126308,MGAM
2022-12-28,1.0863,1.1400,0.8469,0.9303,457147,MGAM
2022-12-27,1.2100,1.2700,1.0400,1.1200,573616,MGAM
2022-12-23,1.0500,1.8000,1.0000,1.3600,5611073,MGAM
2022-12-22,1.0000,1.0500,0.7700,1.0300,789346,MGAM
2022-12-21,0.6900,0.9701,0.6653,0.9156,1951739,MGAM
2022-12-20,0.6170,0.7001,0.6116,0.6402,20716,MGAM
2022-12-19,0.6800,0.7440,0.6565,0.6600,50763,MGAM
2022-12-16,0.7230,0.7400,0.6900,0.6901,29685,MGAM
2022-12-15,0.7569,0.7569,0.7230,0.7230,19328,MGAM
2022-12-14,0.7351,0.7699,0.7200,0.7570,18988,MGAM
2022-12-13,0.7488,0.7758,0.6901,0.7200,76446,MGAM
2022-12-12,0.7800,0.8399,0.7100,0.7201,66963,MGAM
2022-12-09,0.7900,0.8000,0.7100,0.7850,66242,MGAM
2022-12-08,0.7111,0.7890,0.7001,0.7650,40234,MGAM
2022-12-07,0.7777,0.7777,0.6847,0.7300,60431,MGAM
2022-12-06,0.7800,0.8300,0.7600,0.7711,25904,MGAM
2022-12-05,0.7800,0.8597,0.7700,0.8091,38025,MGAM
2022-12-02,0.8099,0.8668,0.7600,0.8199,44008,MGAM
2022-12-01,0.8243,0.8600,0.7600,0.8153,57416,MGAM
2022-11-30,0.8540,0.8740,0.7850,0.7850,60838,MGAM
2022-11-29,0.7726,0.8498,0.7700,0.8496,31558,MGAM
2022-11-28,0.7600,0.7950,0.7600,0.7700,28356,MGAM
2022-11-25,0.7855,0.8165,0.7751,0.7800,40693,MGAM
2022-11-23,0.7901,0.8179,0.7600,0.7600,35490,MGAM
2022-11-22,0.7822,0.8437,0.7822,0.7901,25750,MGAM
2022-11-21,0.8100,0.8486,0.7406,0.7672,41079,MGAM
2022-11-18,0.8201,0.8589,0.8001,0.8051,13875,MGAM
2022-11-17,0.8522,0.8700,0.8005,0.8155,19488,MGAM
2022-11-16,0.9216,0.9216,0.8503,0.8707,30463,MGAM
2022-11-15,0.9500,0.9700,0.9050,0.9050,33137,MGAM
2022-11-14,0.9625,0.9625,0.8541,0.8794,47552,MGAM
2022-11-11,0.9327,0.9334,0.9000,0.9000,56096,MGAM
2022-11-10,0.9700,0.9700,0.8200,0.8902,61026,MGAM
2022-11-09,0.9400,0.9800,0.7500,0.8995,69111,MGAM
2022-11-08,1.0250,1.0250,0.9800,0.9800,45704,MGAM
2022-11-07,0.9900,1.0400,0.9900,1.0000,19014,MGAM
2022-11-04,1.0400,1.0799,0.9400,1.0102,75321,MGAM
2022-11-03,1.0500,1.0800,1.0101,1.0700,28700,MGAM
2022-11-02,1.1200,1.1300,1.0400,1.0650,107496,MGAM
2022-11-01,1.0800,1.1300,1.0500,1.0900,42850,MGAM
2022-10-31,1.2000,1.2212,1.0800,1.0800,214694,MGAM
2022-10-28,1.2168,1.2627,1.1800,1.2200,46455,MGAM
2022-10-27,1.2600,1.2900,1.2100,1.2100,24055,MGAM
2022-10-26,1.2700,1.3399,1.2600,1.2800,24177,MGAM
2022-10-25,1.1700,1.3000,1.1700,1.2800,40494,MGAM
2022-10-24,1.2500,1.2600,1.1800,1.2000,38651,MGAM
2022-10-21,1.2200,1.2500,1.1800,1.2300,48201,MGAM
2022-10-20,1.2900,1.3000,1.2100,1.2100,91979,MGAM
2022-10-19,1.4300,1.4500,1.2500,1.2992,65596,MGAM
2022-10-18,1.4700,1.4999,1.3700,1.3700,66724,MGAM
2022-10-17,1.3800,1.4500,1.3800,1.4400,43044,MGAM
2022-10-14,1.5000,1.5000,1.3800,1.3800,49095,MGAM
2022-10-13,1.3500,1.5100,1.2788,1.4400,75870,MGAM
2022-10-12,1.4528,1.4528,1.3000,1.3500,41325,MGAM
2022-10-11,1.3400,1.4900,1.3300,1.3500,76900,MGAM
2022-10-10,1.5100,1.5300,1.3100,1.4400,68720,MGAM
2022-10-07,1.6400,1.6600,1.5100,1.5200,90044,MGAM
2022-10-06,1.8100,1.8700,1.6700,1.6700,138173,MGAM
2022-10-05,1.8000,1.8500,1.7400,1.7900,87927,MGAM
2022-10-04,1.7900,1.8900,1.7200,1.8600,146678,MGAM
2022-10-03,1.9500,1.9500,1.7600,1.7600,171260,MGAM
2022-09-30,2.0700,2.1600,1.9000,1.9000,226337,MGAM
2022-09-29,2.1700,2.1700,2.0122,2.0700,118191,MGAM
2022-09-28,2.0600,2.2700,2.0300,2.1900,243020,MGAM
2022-09-27,2.0500,2.1619,2.0100,2.0400,217876,MGAM
2022-09-26,2.0700,2.1450,2.0300,2.0400,254832,MGAM
2022-09-23,2.3100,2.3163,2.0900,2.1100,290374,MGAM
2022-09-22,2.1700,2.4100,2.1300,2.3400,599482,MGAM
2022-09-21,2.3600,2.4899,2.1400,2.3100,2847794,MGAM
2022-09-20,3.0700,3.6500,2.8400,3.0600,31943341,MGAM
2022-09-19,2.2400,2.5200,2.0400,2.4200,2606279,MGAM
2022-09-16,2.3000,2.3500,2.2250,2.3200,172027,MGAM
2022-09-15,2.4000,2.5307,2.2600,2.3500,393466,MGAM
2022-09-14,2.3800,2.7500,2.3000,2.4100,1559122,MGAM
2022-09-13,2.5100,2.6400,2.2300,2.3441,641092,MGAM
2022-09-12,2.7200,2.8150,2.5500,2.6200,532727,MGAM
2022-09-09,2.8200,2.9400,2.6502,2.7500,255086,MGAM
2022-09-08,2.4100,2.9000,2.4000,2.7300,664625,MGAM
2022-09-07,2.5900,2.8899,2.2100,2.4500,601850,MGAM
2022-09-06,3.0500,3.0900,2.7300,2.7426,547996,MGAM
2022-09-02,3.5000,3.5800,3.1600,3.3700,1042624,MGAM
2022-09-01,3.2200,3.8500,3.0200,3.7200,4396082,MGAM
2022-08-31,4.8500,5.0600,3.5200,3.6200,12250102,MGAM
2022-08-30,3.9200,5.4500,3.3401,5.3000,87152470,MGAM
2022-08-29,2.2700,2.6600,2.2600,2.6000,743909,MGAM
2022-08-26,2.6618,2.6618,2.3300,2.4700,343256,MGAM
2022-08-25,3.0200,3.1000,2.5100,2.6000,280706,MGAM
2022-08-24,2.9500,3.3000,2.6855,3.0000,762852,MGAM
2022-08-23,2.9100,3.0048,2.9100,2.9200,215064,MGAM
2022-08-22,3.4000,3.4000,2.9000,2.9400,303932,MGAM
2022-08-19,3.8000,3.9400,3.3750,3.4400,350135,MGAM
2022-08-18,3.9000,4.0000,3.6465,3.7600,388486,MGAM
2022-08-17,3.8600,3.9400,3.6100,3.9400,350345,MGAM
2022-08-16,4.1100,4.2599,3.7400,3.9200,718643,MGAM
2022-08-15,3.7500,4.6300,3.7200,4.1200,1906848,MGAM
2022-08-12,4.1500,4.2200,3.6000,3.8400,839611,MGAM
2022-08-11,4.3000,4.7900,4.0100,4.0100,1458833,MGAM
2022-08-10,4.6800,5.6000,4.3400,4.3500,1942513,MGAM
2022-08-09,5.4900,5.6200,4.2000,4.6000,1494669,MGAM
2022-08-08,6.1200,6.2799,5.1400,5.5500,2342685,MGAM
2022-08-05,6.1900,6.6500,6.0076,6.1200,1184340,MGAM
2022-08-04,6.1000,8.4000,6.0501,6.5500,5153721,MGAM
2022-08-03,7.3800,7.7500,5.5500,6.2100,2612762,MGAM
2022-08-02,10.5100,10.9000,7.3900,8.6300,5646778,MGAM
2022-08-01,16.3000,20.7400,10.2000,12.9800,24345319,MGAM
2022-07-29,4.5000,12.5700,4.0300,11.1900,15268866,MGAM
2023-10-20,0.3316,0.3780,0.3088,0.3260,68066,ASST
2023-10-19,0.3705,0.3959,0.3205,0.3605,105754,ASST
2023-10-18,0.4500,0.4552,0.3539,0.3700,162591,ASST
2023-10-17,0.4689,0.4971,0.4569,0.4600,22687,ASST
2023-10-16,0.5263,0.5359,0.4700,0.4701,106673,ASST
2023-10-13,0.5200,0.6620,0.4701,0.5361,502908,ASST
2023-10-12,0.4200,0.5485,0.3906,0.5212,1041315,ASST
2023-10-11,0.3440,0.4550,0.3255,0.4350,1223609,ASST
2023-10-10,0.3050,0.3399,0.3000,0.3000,107440,ASST
2023-10-09,0.3466,0.3569,0.2920,0.3001,107309,ASST
2023-10-06,0.3618,0.3700,0.3220,0.3251,121496,ASST
2023-10-05,0.3864,0.3864,0.3100,0.3300,77654,ASST
2023-10-04,0.4224,0.4478,0.3700,0.3706,85170,ASST
2023-10-03,0.4280,0.4950,0.4280,0.4400,66277,ASST
2023-10-02,0.4966,0.5199,0.4301,0.4880,48134,ASST
2023-09-29,0.5539,0.5539,0.4560,0.4951,61223,ASST
2023-09-28,0.4995,0.5239,0.4800,0.4801,116187,ASST
2023-09-27,0.4910,0.5600,0.4800,0.5440,57261,ASST
2023-09-26,0.5355,0.5355,0.4800,0.4901,13723,ASST
2023-09-25,0.5230,0.5565,0.4505,0.5100,19369,ASST
2023-09-22,0.5200,0.6000,0.4600,0.5010,53058,ASST
2023-09-21,0.5626,0.6000,0.5211,0.5575,5091,ASST
2023-09-20,0.5200,0.6400,0.5200,0.5359,19305,ASST
2023-09-19,0.5738,0.5738,0.5201,0.5396,15021,ASST
2023-09-18,0.6000,0.6211,0.5300,0.5800,49344,ASST
2023-09-15,0.5635,0.6899,0.5635,0.5916,26573,ASST
2023-09-14,0.6699,0.6699,0.5263,0.6155,30584,ASST
2023-09-13,0.6300,0.6600,0.6042,0.6150,8278,ASST
2023-09-12,0.6900,0.6900,0.6170,0.6200,4099,ASST
2023-09-11,0.6825,0.6906,0.6051,0.6100,17697,ASST
2023-09-08,0.6042,0.6753,0.6042,0.6505,9551,ASST
2023-09-07,0.6080,0.6520,0.6050,0.6130,37260,ASST
2023-09-06,0.6500,0.7000,0.6006,0.6050,33986,ASST
2023-09-05,0.6800,0.7140,0.6200,0.6411,64202,ASST
2023-09-01,0.7390,0.7398,0.6900,0.6900,39412,ASST
2023-08-31,0.7000,0.7400,0.6700,0.7300,19848,ASST
2023-08-30,0.7250,0.7400,0.6700,0.7100,16248,ASST
2023-08-29,0.7000,0.7250,0.6905,0.7244,24235,ASST
2023-08-28,0.6300,0.7201,0.6300,0.6750,50102,ASST
2023-08-25,0.6500,0.6500,0.6113,0.6200,23339,ASST
2023-08-24,0.6598,0.6701,0.6006,0.6110,20206,ASST
2023-08-23,0.6000,0.6586,0.6000,0.6100,35056,ASST
2023-08-22,0.7100,0.7799,0.6006,0.6106,35391,ASST
2023-08-21,0.7772,0.7772,0.7100,0.7100,16731,ASST
2023-08-18,0.7857,0.8064,0.7101,0.7402,62241,ASST
2023-08-17,0.9000,0.9000,0.6700,0.8100,110873,ASST
2023-08-16,0.9750,0.9750,0.8501,0.8511,80329,ASST
2023-08-15,1.0000,1.0600,0.9500,0.9975,94806,ASST
2023-08-14,1.0400,1.0600,1.0200,1.0200,10625,ASST
2023-08-11,1.0300,1.1000,1.0200,1.0262,32513,ASST
2023-08-10,1.0900,1.0900,1.0100,1.0200,51517,ASST
2023-08-09,1.0750,1.1400,1.0500,1.1200,46996,ASST
2023-08-08,1.0972,1.0999,1.0500,1.0700,20428,ASST
2023-08-07,1.1100,1.1400,1.0600,1.0600,12312,ASST
2023-08-04,1.0900,1.1799,1.0900,1.1300,40637,ASST
2023-08-03,1.1400,1.1400,1.0900,1.1200,40645,ASST
